23,70,5.7
23,71,3.4
23,72,0.907
23,73,2
23,74,0.83
23,75,11.6
23,76,0.796
23,77,3.9
23,78,1
23,79,27.1
24,1,24
24,2,0.893
24,3,81.6
24,4,11.3
24,5,43609
24,6,-4
24,7,-1
24,8,0.53
24,9,0.5
24,10,0.31
24,11,0.47
24,12,0.957
24,13,2
24,14,0.87
24,15,0.909
24,16,84
24,17,79.1
24,18,10.8
24,19,11.8
24,20,29829
24,21,57888
24,22,30.3
24,23,98.7
24,24,99.2
24,25,54.7
24,26,8.5
24,27,8.8000001907
24,28,0.5
24,29,0.4
24,30,66
24,31,0.4
24,32,5.6999998093
24,33,1.6
24,34,43.2
24,35,21.2
24,36,28
24,37,1.4
24,38,1.5
24,39,NULL
24,40,7
24,41,24
24,42,NULL
24,43,2.9
24,44,3.5
24,45,46
24,46,86
24,47,NULL
24,48,0.7
24,49,NULL
24,50,23.8
24,51,48.3
24,52,8.7
24,53,56.8
24,54,60.2
24,55,4.3
24,56,69.7
24,57,5.7
24,58,10.2
24,59,7.7
24,60,8.6
24,61,NULL
24,62,NULL
24,63,112
24,64,100
24,65,83.9
24,66,8
24,67,0.815
24,68,8.7
24,69,3
24,70,8.5
24,71,3.7
24,72,0.912
24,73,4.3
24,74,0.785
24,75,17.5
24,76,0.757
24,77,4.9
24,78,1.1
24,79,30.5
25,1,25
25,2,0.89
25,3,80.6
25,4,12.1
25,5,28664
25,6,13
25,7,0
25,8,0.73
25,9,0.61
25,10,0.33
25,11,0.6
25,12,1.003
25,13,1
25,14,0.89
25,15,0.888
25,16,83.5
25,17,77.6
25,18,11.9
25,19,12.2
25,20,25654
25,21,31726
25,22,27.7
25,23,96.5
25,24,98.3
25,25,52.2
25,26,2.0999999046
25,27,2.0999999046
25,28,0.1
25,29,0.1
25,30,49.7
25,31,0.1
25,32,1.3999999762
25,33,0.4
25,34,43.1
25,35,22
25,36,26.7
25,37,1.2
25,38,1.6
25,39,NULL
25,40,2
25,41,6
25,42,NULL
25,43,2.1
25,44,2.6
25,45,NULL
25,46,NULL
25,47,NULL
25,48,0.8
25,49,NULL
25,50,23.1
25,51,25.2
25,52,6.6
25,53,52.1
25,54,57.5
25,55,7.7
25,56,60.2
25,57,9.3
25,58,16.7
25,59,9.4
25,60,15.1
25,61,NULL
25,62,NULL
25,63,105
25,64,95.1
25,65,73.1
25,66,9.6000003815
25,67,0.838
25,68,5.9
25,69,9
25,70,5.8
25,71,3.6
25,72,0.898
25,73,2.6
25,74,0.863
25,75,11.3
25,76,0.758
25,77,3.7
25,78,0.9
25,79,25.6
26,1,26
26,2,0.887
26,3,83.3
26,4,10.9
26,5,33573
26,6,6
26,7,0
26,8,0.76
26,9,0.51
26,10,0.34
26,11,0.58
26,12,0.963
26,13,2
26,14,0.865
26,15,0.899
26,16,85.7
26,17,80.9
26,18,10.5
26,19,11
26,20,22910
26,21,44844
26,22,30.1
26,23,79.1
26,24,83.3
26,25,39.3
26,26,59.7999992371
26,27,59.0999984741
26,28,0.5
26,29,0.1
26,30,69
26,31,2.6
26,32,38.2000007629
26,33,13.4
26,34,45.9
26,35,21.5
26,36,35.1
26,37,1.3
26,38,1.4
26,39,NULL
26,40,2
26,41,14
26,42,NULL
26,43,2.9
26,44,3.5
26,45,NULL
26,46,NULL
26,47,NULL
26,48,0.4
26,49,0.4
26,50,25.1
26,51,37.6
26,52,7
26,53,42.5
26,54,48.4
26,55,3.5
26,56,69.5
26,57,12.1
26,58,42.1
26,59,22
26,60,18.1
26,61,NULL
26,62,NULL
26,63,150
26,64,81.1
26,65,65.6
26,66,-2.2000000477
26,67,0.784
26,68,11.5
26,69,-3
26,70,11.2
26,71,3
26,72,0.945
26,73,9.9
26,74,0.734
26,75,20.8
26,76,0.696
26,77,6.7
26,78,1.4
26,79,35.2
27,1,27
27,2,0.884
27,3,82.8
27,4,9.8
27,5,32779
27,6,7
27,7,0
27,8,0.9
27,9,0.49
27,10,0.4
27,11,0.64
27,12,0.974
27,13,2
27,14,0.87
27,15,0.894
27,16,85.4
27,17,80
27,18,9.6
27,19,10
27,20,24382
27,21,41500
27,22,38
27,23,70.9
27,24,76.7
27,25,52.3
27,26,46.0999984741
27,27,45.9000015259
27,28,1.5
27,29,-0.2
27,30,79.6
27,31,2.1
27,32,30.6000003815
27,33,8.7
27,34,43.2
27,35,22.4
27,36,28.3
27,37,1.3
27,38,1.3
27,39,NULL
27,40,1
27,41,4
27,42,NULL
27,43,3.5
27,44,4.1
27,45,NULL
27,46,NULL
27,47,NULL
27,48,0.5
27,49,0.4
27,50,24.8
27,51,49.5
27,52,6.4
27,53,45.3
27,54,58.4
27,55,4.2
27,56,76.3
27,57,22.4
27,58,49.4
27,59,17.1
27,60,12.5
27,61,NULL
27,62,NULL
27,63,112
27,64,68.2
27,65,78.7
27,66,-3
27,67,0.791
27,68,10.5
27,69,1
27,70,10.1
27,71,3.5
27,72,0.932
27,73,5.1
27,74,0.777
27,75,21.8
27,76,0.684
27,77,7.3
27,78,1.5
27,79,35.9
28,1,28
28,2,0.878
28,3,78.8
28,4,12.3
28,5,28144
28,6,11
28,7,0
28,8,0.76
28,9,0.47
28,10,0.39
28,11,0.57
28,12,0.983
28,13,1
28,14,0.869
28,15,0.883
28,16,81.6
28,17,75.9
28,18,12.1
28,19,12.6
28,20,20997
28,21,35543
28,22,19.6
28,23,99.8
28,24,99.8
28,25,51.1
28,26,10.5
28,27,10.5
28,28,-0.1
28,29,0.1
28,30,73
28,31,0.5
28,32,7.0999999046
28,33,1.9
28,34,41.5
28,35,22.5
28,36,27
28,37,1.2
28,38,1.5
28,39,NULL
28,40,1
28,41,1
28,42,2.6
28,43,2.8
28,44,3.4
28,45,53
28,46,115
28,47,NULL
28,48,0.6
28,49,NULL
28,50,21.5
28,51,36.2
28,52,6.3
28,53,56.4
28,54,59.4
28,55,2.7
28,56,58.9
28,57,5.2
28,58,13
28,59,8.1
28,60,14.5
28,61,NULL
28,62,NULL
28,63,196
28,64,100
28,65,81.3
28,66,5.4000000954
28,67,0.83
28,68,5.4
28,69,10
28,70,5.3
28,71,3.5
28,72,0.873
28,73,1.4
28,74,0.866
28,75,11.1
28,76,0.757
28,77,3.8
28,78,0.9
28,79,26.1
29,1,29
29,2,0.866
29,3,81.1
29,4,10.5
29,5,24808
29,6,16
29,7,0
29,8,0.52
29,9,0.71
29,10,0.14
29,11,0.52
29,12,0.957
29,13,2
29,14,0.844
29,15,0.883
29,16,84
29,17,78.2
29,18,10.3
29,19,10.8
29,20,17304
29,21,32683
29,22,19.7
29,23,63.7
29,24,71.7
29,25,43.9
29,26,11
29,27,10.5
29,28,0.2
29,29,-0.4
29,30,78
29,31,0.5
29,32,7
29,33,2.3
29,34,43.6
29,35,22.8
29,36,33.4
29,37,1.3
29,38,1.3
29,39,NULL
29,40,1
29,41,3
29,42,NULL
29,43,3.6
29,44,4.6
29,45,45
29,46,101
29,47,NULL
29,48,1
29,49,0.3
29,50,23.6
29,51,61.7
29,52,5
29,53,38.8
29,54,51.7
29,55,13
29,56,71.8
29,57,24.9
29,58,49.2
29,59,19.1
29,60,29.6
29,61,NULL
29,62,NULL
29,63,119
29,64,77.4
29,65,66.8
29,66,3
29,67,0.758
29,68,12.4
29,69,-6
29,70,12.2
29,71,3.7
29,72,0.905
29,73,11.7
29,74,0.733
29,75,21.1
29,76,0.657
29,77,7.6
29,78,1.6
29,79,36.7
30,1,30
30,2,0.865
30,3,79
30,4,9
30,5,72843
30,6,-25
30,7,1
30,8,0.46
30,9,0.33
30,10,0.43
30,11,0.4
30,12,0.986
30,13,1
30,14,0.854
30,15,0.866
30,16,80.9
30,17,77.2
30,18,9
30,19,9.1
30,20,55402
30,21,89256
30,22,NULL
30,23,67.7
30,24,69.6
30,25,51
30,26,0.400000006
30,27,0.5
30,28,1.8
30,29,1.5
30,30,77.2
30,31,0
30,32,0.3000000119
30,33,0
30,34,30.6
30,35,31.9
30,36,6.1
30,37,2.1
30,38,1.9
30,39,NULL
30,40,1
30,41,3
30,42,19.7
30,43,8.6
30,44,10.2
30,45,52
30,46,85
30,47,NULL
30,48,3.6
30,49,NULL
30,50,21.4
30,51,14.4
30,52,2.5
30,53,62.3
30,54,63.5
30,55,0.6
30,56,80.8
30,57,1.9
30,58,5.7
30,59,NULL
30,60,NULL
30,61,NULL
30,62,NULL
30,63,91
30,64,81.7
30,65,71.2
30,66,-0.5
30,67,NULL
30,68,NULL
30,69,NULL
30,70,NULL
30,71,4.4
30,72,0.868
30,73,NULL
30,74,NULL
30,75,NULL
30,76,NULL
30,77,NULL
30,78,NULL
30,79,NULL
31,1,30
31,2,0.865
31,3,77
31,4,12.5
31,5,26362
31,6,12
31,7,2
31,8,0.71
31,9,0.7
31,10,0.65
31,11,0.69
31,12,1.032
31,13,2
31,14,0.878
31,15,0.851
31,16,81.4
31,17,72.2
31,18,13
31,19,12.2
31,20,21976
31,21,31347
31,22,23.8
31,23,100
31,24,100
31,25,55.4
31,26,1.2999999523
31,27,1.2000000477
31,28,-0.6
31,29,-0.3
31,30,67.5
31,31,0.1
31,32,0.8999999762
31,33,0.2
31,34,41.7
31,35,24.7
31,36,28.8
31,37,1.4
31,38,1.6
31,39,NULL
31,40,5
31,41,7
31,42,NULL
31,43,2.3
31,44,2.9
31,45,NULL
31,46,NULL
31,47,NULL
31,48,2.1
31,49,NULL
31,50,21.3
31,51,32.4
31,52,5
31,53,58.2
31,54,61.9
31,55,3.9
31,56,65.5
31,57,5.9
31,58,11.3
31,59,11.7
31,60,5.7
31,61,NULL
31,62,NULL
31,63,140
31,64,98
31,65,88.4
31,66,16.7999992371
31,67,0.788
31,68,8.9
31,69,3
31,70,8.6
31,71,4.8
31,72,0.835
31,73,2.3
31,74,0.856
31,75,18.7
31,76,0.684
31,77,5.7
31,78,1.3
31,79,33.2
32,1,32
32,2,0.858
32,3,81.5
32,4,10.3
32,5,47979
32,6,-18
32,7,9
32,8,NULL
32,9,NULL
32,10,0.95
32,11,NULL
32,12,NULL
32,13,NULL
32,14,NULL
32,15,NULL
32,16,NULL
32,17,NULL
32,18,10.2
32,19,10.3
32,20,NULL
32,21,NULL
32,22,39.3
32,23,72
32,24,73.7
32,25,NULL
32,26,0.1000000015
32,27,0.1000000015
32,28,4.3
32,29,-3.6
32,30,85.1
32,31,NULL
32,32,NULL
32,33,NULL
32,34,NULL
32,35,NULL
32,36,NULL
32,37,NULL
32,38,NULL
32,39,NULL
32,40,1
32,41,4
32,42,NULL
32,43,2.1
32,44,2.8
32,45,NULL
32,46,NULL
32,47,NULL
32,48,0.8
32,49,NULL
32,50,NULL
32,51,40
32,52,6.3
32,53,NULL
32,54,NULL
32,55,NULL
32,56,NULL
32,57,NULL
32,58,NULL
32,59,NULL
32,60,NULL
32,61,NULL
32,62,NULL
32,63,NULL
32,64,NULL
32,65,96.9
32,66,4.8000001907
32,67,NULL
32,68,NULL
32,69,NULL
32,70,NULL
32,71,NULL
32,72,NULL
32,73,NULL
32,74,NULL
32,75,NULL
32,76,NULL
32,77,NULL
32,78,NULL
32,79,NULL
33,1,33
33,2,0.856
33,3,80.3
33,4,11.7
33,5,29459
33,6,4
33,7,-3
33,8,0.88
33,9,0.58
33,10,0.2
33,11,0.62
33,12,0.979
33,13,1
33,14,0.846
33,15,0.864
33,16,82.6
33,17,78.2
33,18,11.6
33,19,11.9
33,20,23450
33,21,35227
33,22,12.5
33,23,77
33,24,82.7
33,25,57.5
33,26,1.2000000477
33,27,1.2999999523
33,28,1.8
33,29,1.1
33,30,66.9
33,31,0.1
33,32,0.8000000119
33,33,0.1
33,34,35.9
33,35,23.4
33,36,18.2
33,37,1.6
33,38,1.5
33,39,NULL
33,40,1
33,41,14
33,42,NULL
33,43,2.5
33,44,2.7
33,45,35
33,46,70
33,47,NULL
33,48,0.4
33,49,NULL
33,50,22.1
33,51,23.3
33,52,3.3
33,53,53.9
33,54,63.9
33,55,3.9
33,56,79.6
33,57,15.6
33,58,32.3
33,59,17
33,60,14.2
33,61,NULL
33,62,NULL
33,63,126
33,64,85.2
33,65,71.7
33,66,1.7999999523
33,67,0.762
33,68,10.9
33,69,-2
33,70,10.8
33,71,4
33,72,0.891
33,73,12.4
33,74,0.688
33,75,15.9
33,76,0.722
33,77,5.4
33,78,1.4
33,79,34.3
34,1,33
34,2,0.856
34,3,80.7
34,4,11.3
34,5,29500
34,6,3
34,7,3
34,8,0.63
34,9,0.53
34,10,0.71
34,11,0.61
34,12,0.923
34,13,4
34,14,0.817
34,15,0.885
34,16,82.4
34,17,79
34,18,10.9
34,19,11.6
34,20,17295
34,21,41802
34,22,12.9
34,23,72.7
34,24,81.2
34,25,38.8
34,26,0.400000006
34,27,0.400000006
34,28,0.5
34,29,0.3
34,30,95.4
34,31,0
34,32,0.3000000119
34,33,0.1
34,34,41.5
34,35,21.8
34,36,29
34,37,1.5
34,38,1.4
34,39,NULL
34,40,1
34,41,2
34,42,NULL
34,43,5.1
34,44,6.4
34,45,41
34,46,70
34,47,NULL
34,48,0.3
34,49,NULL
34,50,22.8
34,51,34.9
34,52,6.7
34,53,49.5
34,54,52.3
34,55,1.2
34,56,77.1
34,57,5.4
34,58,12.3
34,59,11.4
34,60,9.4
34,61,NULL
34,62,NULL
34,63,126
34,64,60.5
34,65,76.2
34,66,20.5
34,67,0.786
34,68,8.1
34,69,3
34,70,8
34,71,4.5
34,72,0.892
34,73,6
34,74,0.734
34,75,13.6
34,76,0.742
34,77,NULL
34,78,NULL
34,79,NULL
35,1,33
35,2,0.856
35,3,78.3
35,4,9.8
35,5,129916
35,6,-32
35,7,2
35,8,0.71
35,9,0.22
35,10,0.68
35,11,0.51
35,12,0.991
35,13,1
35,14,0.851
35,15,0.859
35,16,80.1
35,17,77.5
35,18,10.9
35,19,9.5
35,20,50324
35,21,159897
35,22,0
35,23,70.9
35,24,67.8
35,25,53.6
35,26,2.2000000477
35,27,2.7999999523
35,28,6.9
35,29,4.7
35,30,99.2
35,31,0.1
35,32,1.8999999762
35,33,0
35,34,30.7
35,35,18.6
35,36,1.4
35,37,3
35,38,2.1
35,39,29.3
35,40,1
35,41,1
35,42,NULL
35,43,6.8
35,44,8
35,45,47
35,46,76
35,47,NULL
35,48,0.2
35,49,NULL
35,50,21
35,51,77.4
35,52,1.9
35,53,84.4
35,54,84.6
35,55,1.4
35,56,46.8
35,57,0.2
35,58,0.8
35,59,NULL
35,60,0.2
35,61,NULL
35,62,NULL
35,63,50
35,64,7.9
35,65,92.9
35,66,22.8999996185
35,67,NULL
35,68,NULL
35,69,NULL
35,70,NULL
35,71,6.1
35,72,0.843
35,73,NULL
35,74,NULL
35,75,NULL
35,76,NULL
35,77,NULL
35,78,NULL
35,79,NULL
36,1,36
36,2,0.855
36,3,77.6
36,4,11.9
36,5,24117
36,6,11
36,7,-3
36,8,0.97
36,9,0.56
36,10,0.62
36,11,0.74
36,12,1.006
36,13,1
36,14,0.857
36,15,0.852
36,16,81.5
36,17,73.6
36,18,11.9
36,19,12
36,20,18928
36,21,29658
36,22,24.8
36,23,81.1
36,24,86.9
36,25,49.1
36,26,38.5999984741
36,27,37.2000007629
36,28,0
36,29,0
36,30,60.5
36,31,2
36,32,26.7999992371
36,33,6
36,34,39.6
36,35,21.5
36,36,22.3
36,37,1.3
36,38,1.4
36,39,NULL
36,40,1
36,41,2
36,42,NULL
36,43,4.5
36,44,5.2
36,45,NULL
36,46,NULL
36,47,NULL
36,48,1.4
36,49,NULL
36,50,21.5
36,51,22.2
36,52,4.5
36,53,52.7
36,54,56.9
36,55,11.2
36,56,57.9
36,57,7.4
36,58,19.9
36,59,12
36,60,17.2
36,61,NULL
36,62,NULL
36,63,182
36,64,96.5
36,65,68
36,66,21
36,67,0.774
36,68,9.5
36,69,2
36,70,9.3
36,71,5.2
36,72,0.84
36,73,5.4
36,74,0.806
36,75,17.4
36,76,0.685
36,77,5
36,78,1.2
36,79,32.1
37,1,37
37,2,0.848
37,3,73.5
37,4,12.7
37,5,26006
37,6,7
37,7,-1
37,8,0.36
37,9,0.87
37,10,0.53
37,11,0.6
37,12,1.032
37,13,2
37,14,0.861
37,15,0.834
37,16,79.1
37,17,67.9
37,18,12.7
37,19,12.7
37,20,22147
37,21,30530
37,22,23.4
37,23,91.1
37,24,95.6
37,25,53.9
37,26,2.9000000954
37,27,2.7000000477
37,28,-0.8
37,29,-1.6
37,30,66.5
37,31,0.2
37,32,1.8999999762
37,33,0.5
37,34,43.1
37,35,21.8
37,36,28.3
37,37,1.3
37,38,1.6
37,39,NULL
37,40,3
37,41,7
37,42,NULL
37,43,3.3
37,44,5.2
37,45,92
37,46,266
37,47,NULL
37,48,7.7
37,49,NULL
37,50,19.2
37,51,41.2
37,52,4.4
37,53,53.5
37,54,59.1
37,55,9
37,56,65.8
37,57,9.5
37,58,17.6
37,59,9.9
37,60,9.8
37,61,NULL
37,62,NULL
37,63,126
37,64,100
37,65,71.4
37,66,-12.5
37,67,0.759
37,68,10.5
37,69,0
37,70,10.2
37,71,5.5
37,72,0.778
37,73,5.6
37,74,0.833
37,75,19.6
37,76,0.675
37,77,6.5
37,78,1.4
37,79,35.2
38,1,38
38,2,0.847
38,3,82
38,4,9.9
38,5,21665
38,6,16
38,7,2
38,8,0.84
38,9,0.75
38,10,0.65
38,11,0.76
38,12,0.966
38,13,2
38,14,0.829
38,15,0.858
38,16,84.7
38,17,79
38,18,9.8
38,19,10
38,20,14955
38,21,28556
38,22,15.8
38,23,76.1
38,24,76.9
38,25,50.7
38,26,17.8999996185
38,27,20.2000007629
38,28,1.2
38,29,1.1
38,30,89.5
38,31,1.2
38,32,12.3999996185
38,33,2
38,34,34.4
38,35,29.3
38,36,16
38,37,2
38,38,1.8
38,39,NULL
38,40,4
38,41,6
38,42,1.8
38,43,7
38,44,8.1
38,45,44
38,46,96
38,47,NULL
38,48,1.6
38,49,0.3
38,50,25.2
38,51,10.3
38,52,3.9
38,53,58.4
38,54,62.4
38,55,9.2
38,56,67.1
38,57,6.4
38,58,16.4
38,59,11.8
38,60,NULL
38,61,7
38,62,4.9
38,63,126
38,64,74.5
38,65,64.3
38,66,11.8999996185
38,67,0.692
38,68,18.2
38,69,-12
38,70,17.1
38,71,7.6
38,72,0.881
38,73,8.2
38,74,0.719
38,75,35.5
38,76,0.524
38,77,12.2
38,78,3.2
38,79,50.5
39,1,38
39,2,0.847
39,3,74.4
39,4,9.6
39,5,51320
39,6,-26
39,7,9
39,8,0.61
39,9,0.8
39,10,1.05
39,11,0.77
39,12,0.882
39,13,5
39,14,0.779
39,15,0.884
39,16,75.9
39,17,73.2
39,18,9
39,19,10
39,20,19300
39,21,75923
39,22,19.9
39,23,63.3
39,24,72.1
39,25,20.1
39,26,31.5
39,27,39.0999984741
39,28,2.9
39,29,2.3
39,30,83.1
39,31,3.2
39,32,21.6000003815
39,33,0.9
39,34,28.3
39,35,41.7
39,36,4.2
39,37,3.6
39,38,2.9
39,39,NULL
39,40,1
39,41,2
39,42,9.3
39,43,12.5
39,44,14.5
39,45,80
39,46,94
39,47,0
39,48,2.1
39,49,NULL
39,50,18.5
39,51,24.9
39,52,3.5
39,53,51.6
39,54,54.8
39,55,4.9
39,56,70.9
39,57,5.8
39,58,31
39,59,18.4
39,60,NULL
39,61,NULL
39,62,NULL
39,63,70
39,64,NULL
39,65,69.6
39,66,-6.6999998093
39,67,NULL
39,68,NULL
39,69,NULL
39,70,NULL
39,71,11
39,72,0.745
39,73,NULL
39,74,NULL
39,75,NULL
39,76,NULL
39,77,NULL
39,78,NULL
39,79,NULL
40,1,40
40,2,0.845
40,3,76.4
40,4,12.2
40,5,26764
40,6,1
40,7,-7
40,8,0.34
40,9,0.83
40,10,0.39
40,11,0.54
40,12,0.991
40,13,1
40,14,0.838
40,15,0.846
40,16,80
40,17,72.7
40,18,12
40,19,12.3
40,20,20173
40,21,33770
40,22,18.7
40,23,99.2
40,24,99.5
40,25,51.4
40,26,5.4000000954
40,27,5.4000000954
40,28,0
40,29,0.1
40,30,53.6
40,31,0.3
40,32,3.9000000954
40,33,0.8
40,34,39.1
40,35,21.3
40,36,19.5
40,37,1.2
40,38,1.4
40,39,NULL
40,40,1
40,41,3
40,42,NULL
40,43,5.8
40,44,7.3
40,45,NULL
40,46,NULL
40,47,NULL
40,48,0.5
40,49,NULL
40,50,20.3
40,51,33.2
40,52,5.8
40,53,52.8
40,54,59.5
40,55,3.5
40,56,60.9
40,57,11.3
40,58,25.2
40,59,12.8
40,60,12.2
40,61,NULL
40,62,NULL
40,63,238
40,64,100
40,65,85
40,66,12.1999998093
40,67,0.793
40,68,6.1
40,69,12
40,70,6
40,71,5.3
40,72,0.822
40,73,1.4
40,74,0.812
40,75,11.4
40,76,0.748
40,77,4
40,78,0.9
40,79,26.1
41,1,41
41,2,0.843
41,3,81.2
41,4,8.9
41,5,26104
41,6,2
41,7,1
41,8,0.97
41,9,0.45
41,10,0.59
41,11,0.68
41,12,0.98
41,13,1
41,14,0.833
41,15,0.85
41,16,84
41,17,78.2
41,18,8.9
41,19,8.9
41,20,21095
41,21,31673
41,22,34.8
41,23,50.8
41,24,52.2
41,25,53.6
41,26,10.3000001907
41,27,9.8000001907
41,28,0.4
41,29,-0.4
41,30,63.5
41,31,0.4
41,32,6.6999998093
41,33,2.2
41,34,44
41,35,21.6
41,36,31.9
41,37,1.5
41,38,1.3
41,39,NULL
41,40,1
41,41,2
41,42,NULL
41,43,3
41,44,3.6
41,45,NULL
41,46,NULL
41,47,NULL
41,48,1.2
41,49,NULL
41,50,23.7
41,51,41
41,52,6.2
41,53,51.4
41,54,58.5
41,55,5.5
41,56,69.5
41,57,12.1
41,58,30.1
41,59,12.3
41,60,14.5
41,61,3
41,62,NULL
41,63,NULL
41,64,100
41,65,68.6
41,66,-4.1999998093
41,67,0.755
41,68,10.4
41,69,1
41,70,10.1
41,71,3.9
41,72,0.905
41,73,5.9
41,74,0.712
41,75,20.4
41,76,0.669
41,77,6.7
41,78,1.5
41,79,36
42,1,42
42,2,0.84
42,3,77.1
42,4,9.5
42,5,66203
42,6,-35
42,7,-4
42,8,0.94
42,9,0.32
42,10,0.38
42,11,0.58
42,12,0.972
42,13,2
42,14,0.815
42,15,0.838
42,16,78.7
42,17,76.5
42,18,10.6
42,19,8.7
42,20,27257
42,21,80420
42,22,22.5
42,23,77.4
42,24,64.5
42,25,41.9
42,26,9.1999998093
42,27,11
42,28,7.7
42,29,1.9
42,30,85.5
42,31,0.5
42,32,7.8000001907
42,33,0.1
42,34,33.3
42,35,16.4
42,36,1.3
42,37,2.4
42,38,1.8
42,39,34
42,40,6
42,41,6
42,42,NULL
42,43,5.9
42,44,6.8
42,45,57
42,46,81
42,47,NULL
42,48,0.3
42,49,NULL
42,50,19.8
42,51,25.3
42,52,2.6
42,53,77.1
42,54,80.1
42,55,NULL
42,56,NULL
42,57,3.7
42,58,11.1
42,59,NULL
42,60,1
42,61,NULL
42,62,NULL
42,63,45
42,64,NULL
42,65,91.2
42,66,44.7000007629
42,67,NULL
42,68,NULL
42,69,NULL
42,70,NULL
42,71,5.8
42,72,0.828
42,73,NULL
42,74,NULL
42,75,NULL
42,76,NULL
42,77,NULL
42,78,NULL
42,79,NULL
43,1,43
43,2,0.836
43,3,75.3
43,4,12
43,5,23394
43,6,6
43,7,-4
43,8,0.89
43,9,0.67
43,10,0.36
43,11,0.7
43,12,0.988
43,13,1
43,14,0.83
43,15,0.84
43,16,78.8
43,17,71.6
43,18,12
43,19,12.1
43,20,17787
43,21,29567
43,22,10.1
43,23,95.6
43,24,97.9
43,25,46.4
43,26,9.8999996185
43,27,9.3000001907
43,28,-0.3
43,29,-0.3
43,30,71.2
43,31,0.5
43,32,6.6999998093
43,33,1.8
43,34,41.3
43,35,21.5
43,36,26.3
43,37,1.3
43,38,1.3
43,39,NULL
43,40,1
43,41,1
43,42,NULL
43,43,5.3
43,44,5.9
43,45,NULL
43,46,NULL
43,47,NULL
43,48,0.7
43,49,NULL
43,50,20.1
43,51,30.8
43,52,4.9
43,53,50.2
43,54,54
43,55,4.6
43,56,64.5
43,57,7
43,58,18.2
43,59,13.6
43,60,5.8
43,61,NULL
43,62,NULL
43,63,168
43,64,91.4
43,65,72.8
43,66,-0.8999999762
43,67,0.771
43,68,7.8
43,69,6
43,70,7.6
43,71,5.2
43,72,0.807
43,73,3.1
43,74,0.808
43,75,14.6
43,76,0.704
43,77,5
43,78,1.1
43,79,30.6
44,1,44
44,2,0.83
44,3,74.3
44,4,11.7
44,5,22589
44,6,7
44,7,1
44,8,0.35
44,9,1.07
44,10,0.49
44,11,0.67
44,12,1.025
44,13,2
44,14,0.84
44,15,0.82
44,16,79
44,17,69.3
44,18,12
44,19,11.6
44,20,18824
44,21,27031
44,22,18
44,23,99.3
44,24,98.8
44,25,54.4
44,26,2
44,27,1.7999999523
44,28,-1.3
44,29,-1.2
44,30,67.4
44,31,0.1
44,32,1.2999999523
44,33,0.4
44,34,42.9
44,35,22.7
44,36,29.5
44,37,1.3
44,38,1.5
44,39,NULL
44,40,7
44,41,5
44,42,NULL
44,43,6.9
44,44,7.9
44,45,94
44,46,243
44,47,NULL
44,48,2.7
44,49,0.7
44,50,19.8
44,51,35.8
44,52,3.7
44,53,54.4
44,54,60.4
44,55,7.3
44,56,68.6
44,57,9.8
44,58,14.8
44,59,12
44,60,7.6
44,61,NULL
44,62,NULL
44,63,112
44,64,100
44,65,79.2
44,66,15.1000003815
44,67,0.742
44,68,10.6
44,69,-1
44,70,10.3
44,71,6.7
44,72,0.78
44,73,3.8
44,74,0.803
44,75,20.3
44,76,0.653
44,77,6.7
44,78,1.4
44,79,35.5
45,1,45
45,2,0.827
45,3,76.5
45,4,9.9
45,5,20945
45,6,12
45,7,-2
45,8,0.9
45,9,0.57
45,10,0.28
45,11,0.64
45,12,0.982
45,13,1
45,14,0.813
45,15,0.828
45,16,80.2
45,17,72.6
45,18,9.7
45,19,10
45,20,12875
45,21,29367
45,22,37.1
45,23,63.5
45,24,61.4
45,25,48.4
45,26,43.4000015259
45,27,49.4000015259
45,28,1.1
45,29,1
45,30,91.8
45,31,3.7
45,32,27.7000007629
45,33,4.7
45,34,30.8
45,35,39.4
45,36,17.1
45,37,2.5
45,38,2.3
45,39,32.7
45,40,2
45,41,5
45,42,8.2
45,43,11.1
45,44,12.5
45,45,75
45,46,154
45,47,NULL
45,48,1.4
45,49,0.4
45,50,21.4
45,51,38.6
45,52,2.7
45,53,56.9
45,54,61
45,55,0.5
45,56,74.7
45,57,6.7
45,58,19.1
45,59,18.6
45,60,20.5
45,61,4
45,62,5.1
45,63,90
45,64,90.7
45,65,69.4
45,66,1.7999999523
45,67,0.698
45,68,15.6
45,69,-6
45,70,15.2
45,71,10
45,72,0.782
45,73,8.1
45,74,0.742
45,75,27.4
45,76,0.586
45,77,10
45,78,2.1
45,79,42.7
46,1,45
46,2,0.827
46,3,77.5
46,4,11.2
46,5,20291
46,6,14
46,7,1
46,8,1.13
46,9,0.77
46,10,0.47
46,11,0.85
46,12,0.997
46,13,1
46,14,0.827
46,15,0.83
46,16,80.8
46,17,74.2
46,18,11.2
46,19,11.6
46,20,16932
46,21,23897
46,22,15.2
46,23,92
46,24,96
46,25,46.4
46,26,4.1999998093
46,27,4
46,28,-0.2
46,29,-0.4
46,30,59
46,31,0.2
46,32,2.7999999523
46,33,0.8
46,34,42.8
46,35,22.5
46,36,28.6
46,37,1.4
46,38,1.5
46,39,23.3
46,40,2
46,41,6
46,42,NULL
46,43,3.6
46,44,4.3
46,45,57
46,46,134
46,47,NULL
46,48,1.1
46,49,NULL
46,50,20.6
46,51,30
46,52,6.4
46,53,43.9
46,54,52.3
46,55,8.7
46,56,63.9
46,57,16.1
46,58,43.8
